Name,Location,Year,Kilometers_Driven,Owner_Type,Mileage,Engine,Power,Seats,New_Price,Price,Fuel_Type_Diesel,Fuel_Type_Electric,Fuel_Type_Petrol,Transmission_Automatic,Transmission_Manual,Current_Age,Avg_Mileage_Per_Year
Honda City 1.5 V MT,Hyderabad,2016,28414,First,17.0,1497.0,107.3521513067391,5.0,11.0,8.4,0,0,1,0,1,7,2.4285714285714284
Volkswagen Polo GT TSI,Mumbai,2017,27853,First,17.21,1197.0,103.5,5.0,11.0,8.25,0,0,1,1,0,6,2.8683333333333336
Honda Brio E MT,Bangalore,2013,55116,First,19.4,1198.0,86.8,5.0,11.0,3.31,0,0,1,0,1,10,1.94
Maruti Swift Dzire VDI,Ahmedabad,2017,26000,First,26.59,1248.0,107.3521513067391,5.0,11.0,7.5,1,0,0,0,1,6,4.431666666666667
Honda City 1.5 V MT Exclusive,Pune,2012,45496,First,17.0,1497.0,107.3521513067391,5.0,11.0,4.75,0,0,1,0,1,11,1.5454545454545454
Mahindra Ssangyong Rexton RX7,Pune,2013,76000,Second,11.18,2696.0,107.3521513067391,7.0,11.0,8.79,1,0,0,1,0,10,1.1179999999999999
Skoda Superb Elegance 1.8 TSI MT,Pune,2014,136000,First,13.1,1798.0,157.75,5.0,11.0,9.5,0,0,1,0,1,9,1.4555555555555555
Hyundai Santro GLS II - Euro II,Pune,2009,100000,First,0.0,1631.552572706935,107.3521513067391,5.0,11.0,1.6,0,0,1,0,1,14,0.0
Maruti Alto LXi,Kolkata,2010,38127,First,19.7,796.0,46.3,5.0,11.0,1.55,0,0,1,0,1,13,1.5153846153846153
Hyundai i20 Asta (o) 1.4 CRDi (Diesel),Jaipur,2014,82450,First,23.0,1396.0,107.3521513067391,5.0,11.0,5.85,1,0,0,0,1,9,2.5555555555555554
Ford Ecosport 1.5 Ti VCT MT Trend,Coimbatore,2014,62497,First,15.8,1499.0,107.3521513067391,5.0,11.0,7.52,0,0,1,0,1,9,1.7555555555555555
Nissan Micra Diesel XV,Hyderabad,2011,86732,First,23.08,1461.0,63.1,5.0,11.0,3.6,1,0,0,0,1,12,1.9233333333333331
Honda Brio E MT,Kochi,2016,27969,First,19.4,1198.0,86.8,5.0,11.0,4.73,0,0,1,0,1,7,2.7714285714285714
Mahindra Ssangyong Rexton RX7,Delhi,2013,66372,First,11.18,2696.0,107.3521513067391,7.0,11.0,10.5,1,0,0,1,0,10,1.1179999999999999
BMW 7 Series 730Ld Sedan,Coimbatore,2013,73525,First,16.46,2993.0,107.3521513067391,5.0,11.0,34.54,1,0,0,1,0,10,1.6460000000000001
Hyundai Grand i10 1.2 Kappa Sportz,Kochi,2018,20689,First,18.9,1197.0,81.86,5.0,6.0,6.07,0,0,1,0,1,5,3.78
Maruti Baleno Delta 1.2,Coimbatore,2018,25093,First,21.4,1197.0,83.1,5.0,11.0,7.76,0,0,1,0,1,5,4.279999999999999
Mahindra Xylo E8 ABS BS IV,Coimbatore,2016,49176,First,11.68,2498.0,107.3521513067391,8.0,11.0,7.46,1,0,0,0,1,7,1.6685714285714286
Renault Fluence Diesel E4,Delhi,2012,87510,First,21.8,1461.0,107.3521513067391,5.0,11.0,3.49,1,0,0,0,1,11,1.981818181818182
Hyundai i20 1.2 Magna,Coimbatore,2012,38214,Second,18.5,1197.0,107.3521513067391,5.0,11.0,4.05,0,0,1,0,1,11,1.6818181818181819
Mitsubishi Pajero 2.8 SFX,Kochi,2013,48986,First,10.5,2835.0,107.2,6.0,11.0,11.88,1,0,0,0,1,10,1.05
Toyota Corolla Altis 2008-2013 1.8 VL AT,Pune,2011,88000,First,14.53,1794.0,138.1,5.0,11.0,6.45,0,0,1,1,0,12,1.2108333333333332
BMW X5 X5 M,Pune,2015,69002,First,15.97,2993.0,107.3521513067391,5.0,11.0,50.0,1,0,0,1,0,8,1.99625
BMW 3 Series 2005-2011 325i Sedan,Pune,2011,43706,First,10.9,2497.0,107.3521513067391,5.0,11.0,9.0,0,0,1,1,0,12,0.9083333333333333
Hyundai Creta 1.6 CRDi AT SX Plus,Coimbatore,2016,58671,First,17.01,1582.0,126.2,5.0,11.0,14.25,1,0,0,1,0,7,2.43
Mahindra TUV 300 2015-2019 T8,Coimbatore,2017,49404,First,18.49,1493.0,107.3521513067391,7.0,11.0,7.36,1,0,0,0,1,6,3.0816666666666666
Mahindra Scorpio VLX 2.2 mHawk BSIII,Delhi,2010,72000,First,12.05,2179.0,107.3521513067391,8.0,11.0,4.4,1,0,0,0,1,13,0.926923076923077
Renault KWID RXT,Mumbai,2016,24000,First,25.17,799.0,53.3,5.0,11.0,3.1,0,0,1,0,1,7,3.595714285714286
Renault KWID 1.0 RXT Optional AMT,Coimbatore,2017,53285,First,22.5,999.0,107.3521513067391,5.0,5.0,4.28,0,0,1,1,0,6,3.75
Maruti Swift VXi BSIV,Pune,2017,12000,First,16.1,1197.0,107.3521513067391,5.0,11.0,5.5,0,0,1,0,1,6,2.6833333333333336
Skoda Laura 1.9 TDI AT Ambiente,Kolkata,2012,45000,First,17.0,1896.0,107.3521513067391,5.0,11.0,6.99,1,0,0,1,0,11,1.5454545454545454
Maruti Alto 800 2016-2019 VXI,Coimbatore,2018,26234,First,24.7,796.0,47.3,5.0,11.0,4.29,0,0,1,0,1,5,4.9399999999999995
Maruti Swift VXI,Delhi,2014,55000,First,18.6,1197.0,85.8,5.0,11.0,4.2,0,0,1,0,1,9,2.066666666666667
Hyundai i20 1.4 CRDi Sportz,Pune,2012,90000,First,23.0,1396.0,107.3521513067391,5.0,11.0,4.11,1,0,0,0,1,11,2.090909090909091
Audi Q3 2012-2015 35 TDI Quattro Premium,Mumbai,2015,48000,First,15.73,1968.0,174.33,5.0,11.0,18.75,1,0,0,1,0,8,1.96625
Mercedes-Benz GLE 350d,Mumbai,2017,19863,First,11.57,2987.0,254.79,5.0,91.0,64.95,1,0,0,1,0,6,1.9283333333333335
Hyundai i10 Era,Mumbai,2010,55000,Second,19.81,1086.0,68.05,5.0,11.0,1.59,0,0,1,0,1,13,1.5238461538461539
Maruti Wagon R LXI Optional,Kolkata,2016,4800,First,20.51,998.0,67.04,5.0,11.0,3.6,0,0,1,0,1,7,2.93
Honda City i VTEC V,Kochi,2017,38607,Second,17.8,1497.0,117.3,5.0,11.0,7.87,0,0,1,0,1,6,2.966666666666667
Hyundai Grand i10 1.2 Kappa Sportz,Mumbai,2018,3958,First,18.9,1197.0,81.86,5.0,7.0,5.55,0,0,1,0,1,5,3.78
Honda City i DTEC VX,Jaipur,2014,74000,Second,25.1,1498.0,98.6,5.0,11.0,6.4,1,0,0,0,1,9,2.788888888888889
Maruti Swift Dzire VXi,Mumbai,2009,54540,Third,17.5,1298.0,85.8,5.0,11.0,2.65,0,0,1,0,1,14,1.25
Maruti Swift Dzire ZXi,Delhi,2015,58400,First,17.5,1298.0,85.8,5.0,11.0,5.5,0,0,1,0,1,8,2.1875
Mahindra XUV500 W8 2WD,Kochi,2013,73648,First,15.1,2179.0,107.3521513067391,7.0,11.0,7.31,1,0,0,0,1,10,1.51
Maruti Ciaz ZDi Plus SHVS,Jaipur,2016,83000,First,28.09,1248.0,88.5,5.0,11.0,7.1,1,0,0,0,1,7,4.0128571428571425
Hyundai Verna 1.6 SX CRDi (O),Kochi,2016,16159,First,22.32,1582.0,126.32,5.0,11.0,7.83,1,0,0,0,1,7,3.1885714285714286
Hyundai Accent CRDi,Mumbai,2005,150000,First,13.1,1493.0,107.3521513067391,5.0,11.0,0.85,1,0,0,0,1,18,0.7277777777777777
Honda Brio S MT,Mumbai,2014,22100,First,19.4,1198.0,86.8,5.0,11.0,3.55,0,0,1,0,1,9,2.1555555555555554
Hyundai i20 Active 1.2 SX,Coimbatore,2017,35043,First,17.19,1197.0,81.86,5.0,11.0,8.19,0,0,1,0,1,6,2.865
BMW 3 Series 320d Sport Line,Pune,2018,24000,First,18.88,1995.0,107.3521513067391,5.0,11.0,28.0,1,0,0,1,0,5,3.776
Volkswagen Jetta 2013-2015 2.0L TDI Highline AT,Chennai,2015,480000,First,16.96,1968.0,138.03,5.0,11.0,13.0,1,0,0,1,0,8,2.12
Volkswagen Polo Petrol Highline 1.6L,Chennai,2011,70000,Second,15.26,1598.0,103.5,5.0,11.0,3.29,0,0,1,0,1,12,1.2716666666666667
Maruti Swift VXi BSIV,Pune,2015,13769,Second,16.1,1197.0,107.3521513067391,5.0,11.0,4.41,0,0,1,0,1,8,2.0125
Renault Duster 110PS Diesel RxZ,Kolkata,2013,58000,First,19.01,1461.0,108.45,5.0,11.0,4.99,1,0,0,0,1,10,1.9010000000000002
BMW X3 xDrive 20d Luxury Line,Hyderabad,2009,58000,First,18.56,1995.0,107.3521513067391,5.0,69.0,17.98,1,0,0,1,0,14,1.3257142857142856
Fiat Avventura MULTIJET Emotion,Coimbatore,2018,18705,First,20.5,1248.0,91.72,5.0,11.0,7.71,1,0,0,0,1,5,4.1
Maruti Wagon R Stingray VXI,Delhi,2013,32378,First,20.51,998.0,67.04,5.0,11.0,2.8,0,0,1,0,1,10,2.051
Chevrolet Sail Hatchback LS ABS,Kolkata,2013,45000,First,22.1,1248.0,76.9,5.0,11.0,3.0,1,0,0,0,1,10,2.21
Mahindra XUV500 W8 2WD,Coimbatore,2015,36836,First,15.1,2179.0,107.3521513067391,7.0,11.0,12.49,1,0,0,0,1,8,1.8875
Tata Zest Quadrajet 1.3,Kochi,2016,54199,First,23.0,1248.0,88.8,5.0,11.0,5.0,1,0,0,0,1,7,3.2857142857142856
BMW X3 xDrive20d xLine,Kochi,2017,36935,First,18.56,1995.0,107.3521513067391,5.0,11.0,32.64,1,0,0,1,0,6,3.0933333333333333
Maruti Swift VDI BSIV,Chennai,2015,23000,First,25.2,1248.0,107.3521513067391,5.0,11.0,6.5,1,0,0,0,1,8,3.15
BMW 5 Series 2013-2017 520d Luxury Line,Bangalore,2015,14000,First,18.12,1995.0,107.3521513067391,5.0,11.0,35.0,1,0,0,1,0,8,2.265
Tata Indigo CS eVX,Chennai,2015,100073,Second,25.0,1396.0,69.01,5.0,11.0,2.0,1,0,0,0,1,8,3.125
Mahindra XUV500 W8 2WD,Kochi,2015,59182,First,15.1,2179.0,107.3521513067391,7.0,11.0,9.46,1,0,0,0,1,8,1.8875
Audi Q7 35 TDI Quattro Premium Plus,Kochi,2016,72132,Second,12.07,2967.0,241.4,7.0,11.0,39.0,1,0,0,1,0,7,1.7242857142857144
BMW 5 Series 2003-2012 520d,Hyderabad,2009,79000,First,18.48,1995.0,107.3521513067391,5.0,11.0,15.0,1,0,0,1,0,14,1.32
Hyundai Verna 1.6 SX VTVT (O),Coimbatore,2013,66930,First,17.1,1591.0,121.3,5.0,11.0,6.15,0,0,1,0,1,10,1.7100000000000002
Hyundai Santa Fe 4WD AT,Pune,2015,100000,Second,13.01,2199.0,194.3,7.0,11.0,14.5,1,0,0,1,0,8,1.62625
Hyundai Santro GLS II - Euro II,Bangalore,2012,43000,First,0.0,1631.552572706935,107.3521513067391,5.0,11.0,3.25,0,0,1,0,1,11,0.0
Maruti Wagon R AMT VXI,Kochi,2018,27413,First,20.51,998.0,107.3521513067391,5.0,11.0,5.18,0,0,1,1,0,5,4.102
Maruti Wagon R LX BSIII,Pune,2007,90000,Second,17.3,1061.0,107.3521513067391,5.0,11.0,1.24,0,0,1,0,1,16,1.08125
Hyundai i20 Sportz 1.2,Kolkata,2013,40300,First,18.5,1197.0,82.85,5.0,11.0,2.8,0,0,1,0,1,10,1.85
Skoda Superb Elegance 1.8 TSI AT,Kochi,2011,73783,Second,13.7,1798.0,157.75,5.0,11.0,5.23,0,0,1,1,0,12,1.1416666666666666
Hyundai Getz GLS,Pune,2005,86000,Second,15.3,1341.0,107.3521513067391,5.0,11.0,0.45,0,0,1,0,1,18,0.8500000000000001
Maruti Wagon R LXI BS IV,Delhi,2014,65694,First,18.9,998.0,67.1,5.0,11.0,3.25,0,0,1,0,1,9,2.0999999999999996
Maruti Omni MPI CARGO BSIV,Kolkata,2015,23000,First,16.8,796.0,34.2,5.0,11.0,1.5,0,0,1,0,1,8,2.1
Hyundai i10 Magna 1.2,Mumbai,2012,51000,First,20.36,1197.0,78.9,5.0,11.0,2.85,0,0,1,0,1,11,1.8509090909090908
Renault KWID 1.0 RXT Optional,Kochi,2018,18335,First,21.7,999.0,107.3521513067391,5.0,4.0,4.5,0,0,1,0,1,5,4.34
Mercedes-Benz B Class 2012-2015 B200 Sport CDI,Bangalore,2014,36000,First,15.0,2147.0,107.3,5.0,11.0,16.25,1,0,0,1,0,9,1.6666666666666667
Volkswagen Polo GT TSI,Mumbai,2017,25000,First,17.21,1197.0,103.5,5.0,11.0,7.75,0,0,1,1,0,6,2.8683333333333336
Mahindra Scorpio VLX 4WD,Bangalore,2007,81000,Third,12.05,2179.0,107.3521513067391,8.0,11.0,4.35,1,0,0,0,1,16,0.753125
Toyota Fortuner 2.8 2WD AT,Kochi,2019,21719,First,12.9,2755.0,174.5,7.0,37.0,33.13,1,0,0,1,0,4,3.225
Chevrolet Beat Diesel LT,Coimbatore,2013,75421,First,25.44,936.0,56.3,5.0,11.0,3.63,1,0,0,0,1,10,2.544
Toyota Innova 2.5 G4 Diesel 8-seater,Delhi,2010,80000,First,12.8,2494.0,107.3521513067391,8.0,11.0,4.75,1,0,0,0,1,13,0.9846153846153847
Maruti Swift Dzire VXI,Kochi,2018,10671,First,20.85,1197.0,83.14,5.0,11.0,6.51,0,0,1,0,1,5,4.17
Renault KWID Climber 1.0 MT,Hyderabad,2018,4126,First,21.7,999.0,107.3521513067391,5.0,5.0,4.8,0,0,1,0,1,5,4.34
Tata Bolt Quadrajet XM,Hyderabad,2017,98500,First,22.95,1248.0,107.3521513067391,5.0,7.0,6.0,1,0,0,0,1,6,3.8249999999999997
Hyundai Grand i10 Asta,Coimbatore,2016,61578,First,18.9,1197.0,107.3521513067391,5.0,11.0,6.4,0,0,1,0,1,7,2.6999999999999997
Volkswagen Vento 1.5 TDI Highline,Ahmedabad,2014,54000,First,20.34,1498.0,103.2,5.0,11.0,4.9,1,0,0,0,1,9,2.26
Audi A6 2011-2015 2.0 TDI,Coimbatore,2013,70998,First,17.68,1968.0,174.33,5.0,11.0,20.57,1,0,0,1,0,10,1.768
Maruti Swift Dzire Ldi BSIV,Kolkata,2015,40082,First,19.3,1248.0,73.9,5.0,11.0,4.76,1,0,0,0,1,8,2.4125
Chevrolet Spark 1.0 LT,Kochi,2012,50619,First,18.0,995.0,107.3521513067391,5.0,11.0,2.0,0,0,1,0,1,11,1.6363636363636365
BMW 3 Series 320d,Coimbatore,2009,103905,First,22.69,1995.0,107.3521513067391,5.0,43.0,9.92,1,0,0,1,0,14,1.6207142857142858
Hyundai EON Era Plus,Kochi,2018,15334,First,21.1,814.0,55.2,5.0,11.0,3.69,0,0,1,0,1,5,4.220000000000001
Maruti Swift Dzire VDI,Hyderabad,2013,69000,First,23.4,1248.0,107.3521513067391,5.0,11.0,5.75,1,0,0,0,1,10,2.34
Volkswagen CrossPolo 1.5 TDI,Hyderabad,2014,75160,First,20.14,1498.0,88.5,5.0,11.0,5.7,1,0,0,0,1,9,2.2377777777777776
Honda Amaze E i-Vtech,Coimbatore,2014,44753,First,18.0,1198.0,86.7,5.0,11.0,4.94,0,0,1,0,1,9,2.0
Volkswagen Vento Petrol Highline AT,Kochi,2012,53024,First,14.4,1598.0,103.6,5.0,11.0,4.29,0,0,1,1,0,11,1.309090909090909
Maruti Wagon R Stingray VXI,Kolkata,2014,23840,First,20.51,998.0,67.04,5.0,11.0,3.0,0,0,1,0,1,9,2.278888888888889
Volkswagen Polo 1.5 TDI Highline,Hyderabad,2014,81298,First,20.14,1498.0,88.8,5.0,11.0,6.5,1,0,0,0,1,9,2.2377777777777776
Volkswagen Polo Petrol Comfortline 1.2L,Jaipur,2015,59000,Second,16.47,1198.0,73.9,5.0,11.0,4.9,0,0,1,0,1,8,2.05875
Honda Amaze SX i-DTEC,Kochi,2016,51806,First,25.8,1498.0,98.6,5.0,11.0,5.4,1,0,0,0,1,7,3.685714285714286
Audi A6 35 TDI Matrix,Delhi,2014,56000,First,18.53,1968.0,187.74,5.0,59.0,24.0,1,0,0,1,0,9,2.058888888888889
Tata Tigor 1.05 Revotorq XZ Option,Kochi,2019,29279,First,24.7,1047.0,107.3521513067391,5.0,11.0,7.46,1,0,0,0,1,4,6.175
Volkswagen Vento 1.5 TDI Highline AT,Kochi,2017,33550,First,21.5,1498.0,108.5,5.0,15.0,9.6,1,0,0,1,0,6,3.5833333333333335
Audi A6 35 TDI Matrix,Hyderabad,2014,62000,First,18.53,1968.0,187.74,5.0,67.0,25.0,1,0,0,1,0,9,2.058888888888889
Nissan Terrano XL 110 PS,Hyderabad,2014,66000,First,19.01,1461.0,108.5,5.0,11.0,6.8,1,0,0,0,1,9,2.1122222222222224
Skoda Rapid 1.5 TDI AT Elegance,Coimbatore,2016,46630,First,21.66,1498.0,103.52,5.0,11.0,8.59,1,0,0,1,0,7,3.0942857142857143
Ford Figo Aspire 1.5 TDCi Trend,Hyderabad,2016,72566,First,25.83,1498.0,107.3521513067391,5.0,11.0,5.29,1,0,0,0,1,7,3.69
Tata Venture EX,Pune,2011,51482,First,15.42,1405.0,107.3521513067391,8.0,11.0,2.5,1,0,0,0,1,12,1.285
Mercedes-Benz New C-Class C 220 CDI BE Avantgare,Chennai,2011,90000,First,14.84,2143.0,167.62,5.0,11.0,13.9,1,0,0,1,0,12,1.2366666666666666
Toyota Fortuner 4x2 Manual,Jaipur,2014,69000,Second,13.0,2982.0,168.5,7.0,11.0,20.0,1,0,0,0,1,9,1.4444444444444444
Honda City 1.5 V MT,Delhi,2011,90000,Second,17.0,1497.0,107.3521513067391,5.0,11.0,3.4,0,0,1,0,1,12,1.4166666666666667
Hyundai i20 Asta Option 1.2,Mumbai,2015,39000,First,18.6,1197.0,81.83,5.0,11.0,5.5,0,0,1,0,1,8,2.325
Volkswagen Vento Diesel Trendline,Hyderabad,2012,110000,Second,20.54,1598.0,103.6,5.0,11.0,3.65,1,0,0,0,1,11,1.8672727272727272
Ford Endeavour 2.5L 4X2 MT,Kochi,2011,68022,First,13.1,2499.0,107.3521513067391,7.0,11.0,5.86,1,0,0,0,1,12,1.0916666666666666
Ford EcoSport 1.5 Petrol Titanium Plus AT,Coimbatore,2018,27852,First,14.8,1497.0,121.36,5.0,14.0,10.44,0,0,1,1,0,5,2.96
Hyundai i20 Sportz Diesel,Coimbatore,2011,68439,First,23.0,1396.0,107.3521513067391,5.0,11.0,3.37,1,0,0,0,1,12,1.9166666666666667
Toyota Innova 2.5 VX (Diesel) 8 Seater,Delhi,2011,150000,First,12.99,2494.0,100.6,8.0,11.0,6.95,1,0,0,0,1,12,1.0825
Tata Nexon 1.5 Revotorq XZ Plus Dual Tone,Mumbai,2018,14000,First,21.5,1497.0,108.5,5.0,12.0,9.9,1,0,0,0,1,5,4.3
Ford Figo Diesel Titanium,Hyderabad,2012,71558,First,20.0,1399.0,68.05,5.0,11.0,3.3,1,0,0,0,1,11,1.8181818181818181
Porsche Panamera Diesel,Delhi,2013,48000,Second,17.85,2967.0,107.3521513067391,4.0,11.0,50.5,1,0,0,1,0,10,1.7850000000000001
Hyundai Creta 1.6 CRDi AT SX Plus,Jaipur,2015,65800,First,17.01,1582.0,126.2,5.0,11.0,12.5,1,0,0,1,0,8,2.12625
Audi A4 2.0 TDI Multitronic,Hyderabad,2014,53000,First,16.55,1968.0,107.3521513067391,5.0,11.0,20.5,1,0,0,1,0,9,1.838888888888889
Mahindra XUV500 W8 4WD,Kolkata,2017,14600,First,16.0,2179.0,107.3521513067391,7.0,11.0,14.5,1,0,0,0,1,6,2.6666666666666665
Isuzu MUX 4WD,Jaipur,2017,34429,First,13.8,2999.0,174.57,7.0,33.0,20.0,1,0,0,1,0,6,2.3000000000000003
Maruti Swift Dzire VDI,Delhi,2014,52000,First,23.4,1248.0,107.3521513067391,5.0,11.0,5.25,1,0,0,0,1,9,2.5999999999999996
Maruti Ciaz ZXi,Kolkata,2015,25470,First,20.73,1373.0,91.1,5.0,11.0,5.9,0,0,1,0,1,8,2.59125
Hyundai EON Era Plus,Pune,2013,22000,First,21.1,814.0,55.2,5.0,11.0,2.6,0,0,1,0,1,10,2.1100000000000003
Mercedes-Benz E-Class 280 CDI,Chennai,2007,75000,First,11.0,2987.0,198.5,5.0,11.0,11.0,1,0,0,1,0,16,0.6875
BMW 5 Series 2003-2012 520d,Pune,2011,95995,First,18.48,1995.0,107.3521513067391,5.0,11.0,15.5,1,0,0,1,0,12,1.54
Hyundai Grand i10 1.2 CRDi Sportz Option,Jaipur,2017,26877,First,24.0,1186.0,73.97,5.0,11.0,5.75,1,0,0,0,1,6,4.0
Jaguar XJ 3.0L Portfolio,Hyderabad,2015,26000,First,14.47,2993.0,301.73,5.0,11.0,75.0,1,0,0,1,0,8,1.80875
Maruti Swift Ldi BSIII,Chennai,2007,140000,Second,17.8,1248.0,107.3521513067391,5.0,11.0,2.0,1,0,0,0,1,16,1.1125
Hyundai Santro Xing GLS,Hyderabad,2008,95291,First,17.92,1086.0,62.1,5.0,11.0,2.3,0,0,1,0,1,15,1.1946666666666668
Toyota Innova 2.5 V Diesel 8-seater,Hyderabad,2009,135000,Second,12.8,2494.0,107.3521513067391,8.0,11.0,8.2,1,0,0,0,1,14,0.9142857142857144
Hyundai i20 Sportz 1.2,Kolkata,2015,32000,First,18.6,1197.0,81.83,5.0,11.0,4.8,0,0,1,0,1,8,2.325
Mercedes-Benz E-Class 280 CDI,Mumbai,2008,68333,Second,11.0,2987.0,198.5,5.0,11.0,8.5,1,0,0,1,0,15,0.7333333333333333
Ford Figo Diesel ZXI,Chennai,2011,72000,First,20.0,1399.0,107.3521513067391,5.0,11.0,2.9,1,0,0,0,1,12,1.6666666666666667
Toyota Corolla Altis 1.4 DG,Ahmedabad,2012,52100,First,21.43,1364.0,86.79,5.0,19.0,6.5,1,0,0,0,1,11,1.9481818181818182
Hyundai Grand i10 1.2 Kappa Sportz,Jaipur,2018,10000,First,18.9,1197.0,81.86,5.0,6.0,5.85,0,0,1,0,1,5,3.78
Jeep Compass 2.0 Limited 4X4,Coimbatore,2019,6261,First,16.3,1956.0,107.3521513067391,5.0,26.0,23.91,1,0,0,0,1,4,4.075
Maruti Ignis 1.2 AMT Alpha,Coimbatore,2019,3906,First,20.89,1197.0,81.8,5.0,7.0,7.36,0,0,1,1,0,4,5.2225
Toyota Fortuner 3.0 Diesel,Pune,2014,55960,First,11.5,2982.0,107.3521513067391,7.0,11.0,17.25,1,0,0,0,1,9,1.2777777777777777
Volkswagen Vento Diesel Highline,Jaipur,2013,144000,First,20.54,1598.0,103.6,5.0,11.0,7.0,1,0,0,0,1,10,2.054
Toyota Innova Crysta 2.4 VX MT,Mumbai,2017,38000,First,13.68,2393.0,147.8,7.0,23.0,17.65,1,0,0,0,1,6,2.28
Ford Figo Diesel Celebration Edition,Jaipur,2013,51000,First,20.0,1399.0,68.1,5.0,11.0,2.5,1,0,0,0,1,10,2.0
Toyota Platinum Etios 1.4 GXD,Hyderabad,2015,150000,First,23.59,1364.0,67.05,5.0,9.0,6.0,1,0,0,0,1,8,2.94875
Mahindra Thar DI 4X4,Mumbai,2018,2500,First,18.06,2523.0,107.3521513067391,7.0,11.0,8.25,1,0,0,0,1,5,3.6119999999999997
Land Rover Range Rover HSE Dynamic,Kochi,2018,41661,First,12.7,2179.0,187.7,5.0,11.0,44.83,1,0,0,1,0,5,2.54
BMW 3 Series 320d Highline,Delhi,2011,64000,First,16.07,1995.0,107.3521513067391,5.0,11.0,10.5,1,0,0,1,0,12,1.3391666666666666
Hyundai Accent GLS,Bangalore,2008,80000,Second,13.2,1495.0,107.3521513067391,5.0,11.0,1.9,0,0,1,0,1,15,0.88
Maruti Celerio ZXI AT,Jaipur,2016,30000,Second,23.1,998.0,67.04,5.0,11.0,4.25,0,0,1,1,0,7,3.3000000000000003
Jaguar XF 2.2 Litre Luxury,Chennai,2014,43000,Second,16.36,2179.0,187.7,5.0,11.0,26.5,1,0,0,1,0,9,1.8177777777777777
Audi A6 2.7 TDI,Bangalore,2013,90000,Second,12.4,2698.0,179.5,5.0,11.0,22.5,1,0,0,1,0,10,1.24
Nissan Micra Diesel XV,Hyderabad,2011,123880,First,23.08,1461.0,63.1,5.0,11.0,3.3,1,0,0,0,1,12,1.9233333333333331
Honda Amaze S i-Vtech,Jaipur,2015,42000,Second,18.0,1198.0,86.7,5.0,11.0,4.3,0,0,1,0,1,8,2.25
Renault Duster 85PS Diesel RxL Option,Chennai,2012,79824,First,19.87,1461.0,83.8,5.0,11.0,5.25,1,0,0,0,1,11,1.8063636363636364
Toyota Innova 2.5 G (Diesel) 8 Seater,Jaipur,2015,75000,First,12.99,2494.0,100.6,8.0,11.0,11.75,1,0,0,0,1,8,1.62375
Honda Amaze E i-Vtech,Ahmedabad,2014,72411,First,18.0,1198.0,86.7,5.0,11.0,4.25,0,0,1,0,1,9,2.0
Mercedes-Benz New C-Class C 250 CDI Elegance,Delhi,2012,63000,First,14.94,2143.0,107.3521513067391,5.0,11.0,14.22,1,0,0,1,0,11,1.3581818181818182
Toyota Etios Liva G,Chennai,2015,53713,First,17.71,1197.0,78.9,5.0,11.0,4.2,0,0,1,0,1,8,2.21375
Toyota Innova Crysta 2.8 GX AT 8S,Delhi,2017,18000,First,11.36,2755.0,171.5,8.0,20.0,18.25,1,0,0,1,0,6,1.8933333333333333
Mercedes-Benz New C-Class 200 CDI Elegance,Bangalore,2013,51000,First,15.8,2148.0,107.3521513067391,5.0,11.0,18.5,1,0,0,0,1,10,1.58
Maruti Swift VXI BSIII,Chennai,2008,86700,Second,16.1,1298.0,88.2,5.0,11.0,2.4,0,0,1,0,1,15,1.0733333333333335
Maruti Baleno Alpha 1.3,Kolkata,2016,29000,First,27.39,1248.0,107.3521513067391,5.0,11.0,6.5,1,0,0,0,1,7,3.912857142857143
Maruti Celerio VXI AT,Mumbai,2015,33000,First,23.1,998.0,67.04,5.0,11.0,3.99,0,0,1,1,0,8,2.8875
Ford Ecosport 1.5 DV5 MT Ambiente,Kochi,2014,64394,First,22.7,1498.0,89.84,5.0,11.0,5.45,1,0,0,0,1,9,2.522222222222222
Tata Manza Aura Quadrajet,Hyderabad,2010,76000,First,18.8,1248.0,107.3521513067391,5.0,11.0,2.7,1,0,0,0,1,13,1.4461538461538461
Honda Jazz 1.5 SV i DTEC,Mumbai,2016,48719,First,27.3,1498.0,98.6,5.0,11.0,6.25,1,0,0,0,1,7,3.9
Mahindra XUV500 W8 2WD,Coimbatore,2016,59711,First,15.1,2179.0,107.3521513067391,7.0,11.0,13.28,1,0,0,0,1,7,2.157142857142857
Nissan Micra Diesel XV Premium,Hyderabad,2012,83000,First,23.08,1461.0,63.1,5.0,11.0,3.7,1,0,0,0,1,11,2.098181818181818
Mercedes-Benz New C-Class C 220d Avantgarde Edition C,Coimbatore,2018,10714,First,19.27,2143.0,167.62,5.0,11.0,39.51,1,0,0,1,0,5,3.854
Tata Manza Aura Plus Quadrajet BS IV,Hyderabad,2010,127510,Second,19.0,1248.0,107.3521513067391,5.0,11.0,1.4,1,0,0,0,1,13,1.4615384615384615
Maruti Swift VDI,Kolkata,2014,35010,First,22.9,1248.0,107.3521513067391,5.0,11.0,3.5,1,0,0,0,1,9,2.5444444444444443
Maruti Swift Dzire 1.2 Lxi BSIV,Jaipur,2012,75451,First,17.5,1197.0,85.8,5.0,11.0,3.78,0,0,1,0,1,11,1.5909090909090908
Tata Indigo eCS LS (TDI) BS-III,Pune,2015,83000,First,19.09,1405.0,69.01,5.0,11.0,2.7,1,0,0,0,1,8,2.38625
